id,timestamp,label,person_id,landmark_0_x,landmark_0_y,landmark_1_x,landmark_1_y,landmark_2_x,landmark_2_y,landmark_3_x,landmark_3_y,landmark_4_x,landmark_4_y,landmark_5_x,landmark_5_y,landmark_6_x,landmark_6_y,landmark_7_x,landmark_7_y,landmark_8_x,landmark_8_y,landmark_9_x,landmark_9_y,landmark_10_x,landmark_10_y,landmark_11_x,landmark_11_y,landmark_12_x,landmark_12_y,landmark_13_x,landmark_13_y,landmark_14_x,landmark_14_y,landmark_15_x,landmark_15_y,landmark_16_x,landmark_16_y,landmark_17_x,landmark_17_y,landmark_18_x,landmark_18_y,landmark_19_x,landmark_19_y,landmark_20_x,landmark_20_y,landmark_21_x,landmark_21_y,landmark_22_x,landmark_22_y,landmark_23_x,landmark_23_y,landmark_24_x,landmark_24_y,landmark_25_x,landmark_25_y,landmark_26_x,landmark_26_y,landmark_27_x,landmark_27_y,landmark_28_x,landmark_28_y,landmark_29_x,landmark_29_y,landmark_30_x,landmark_30_y,landmark_31_x,landmark_31_y,landmark_32_x,landmark_32_y
240,1752027655.8653295,1,P1,0.493312269449234,0.37752097845077515,0.5153332948684692,0.3691830337047577,0.524879515171051,0.3737221360206604,0.5342246294021606,0.37828704714775085,0.49024254083633423,0.3570120930671692,0.48186951875686646,0.35386550426483154,0.472947359085083,0.3514613211154938,0.5441371202468872,0.4083065092563629,0.45968523621559143,0.36588332056999207,0.5001575946807861,0.41869407892227173,0.4701130986213684,0.40343981981277466,0.5764708518981934,0.5555233359336853,0.34426140785217285,0.5063186287879944,0.7139155268669128,0.7557106018066406,0.22837772965431213,0.7075192332267761,0.5588433742523193,0.6620524525642395,0.30784696340560913,0.6680757999420166,0.5230597257614136,0.6931803822517395,0.3252578377723694,0.7105126976966858,0.4997192323207855,0.6787948608398438,0.3537617325782776,0.6941694021224976,0.5045489072799683,0.6684732437133789,0.3541117310523987,0.6833572387695312,0.5192193388938904,0.9035252928733826,0.3465333580970764,0.9052785634994507,0.5393537282943726,1.0918430089950562,0.3258270025253296,1.142406702041626,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
241,1752027656.2675903,1,P1,0.5117958784103394,0.4112820327281952,0.5364360809326172,0.3985317647457123,0.5461651086807251,0.40390488505363464,0.5554485321044922,0.4096050560474396,0.5133358240127563,0.3853951692581177,0.5063666105270386,0.38121500611305237,0.4994105398654938,0.3770289123058319,0.5665280222892761,0.44184473156929016,0.48822325468063354,0.38529884815216064,0.5151318311691284,0.45106279850006104,0.48839813470840454,0.4305934011936188,0.5845314264297485,0.603732168674469,0.3586072325706482,0.4930616617202759,0.7225012183189392,0.7968804836273193,0.23086614906787872,0.6374424695968628,0.5923198461532593,0.6121047139167786,0.3264397382736206,0.6222226023674011,0.5454920530319214,0.6338998675346375,0.3369056284427643,0.6683972477912903,0.5277069807052612,0.6170092225074768,0.3663453459739685,0.6628111600875854,0.5342556238174438,0.6139553785324097,0.3682842254638672,0.6502862572669983,0.5121704339981079,0.9207617044448853,0.34940797090530396,0.924511730670929,0.5889303684234619,1.0590965747833252,0.33760690689086914,1.1381052732467651,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
242,1752027656.673953,1,P1,0.5153151750564575,0.4193843603134155,0.542016863822937,0.40432247519493103,0.5523746013641357,0.40925994515419006,0.5624377727508545,0.41481971740722656,0.5175578594207764,0.3908039927482605,0.5095803737640381,0.3859318792819977,0.5017598271369934,0.38134676218032837,0.5754669904708862,0.4468887746334076,0.4931963384151459,0.3882400691509247,0.5196347832679749,0.4612215459346771,0.49207669496536255,0.4398692846298218,0.5882841944694519,0.5982517600059509,0.3735385537147522,0.4853614568710327,0.7211596965789795,0.8246184587478638,0.229770228266716,0.6498335599899292,0.6305550336837769,0.6139962077140808,0.3629243075847626,0.6331052780151367,0.5853259563446045,0.6175108551979065,0.3923135995864868,0.6799255013465881,0.5692230463027954,0.6029734015464783,0.41377153992652893,0.677390456199646,0.5759323835372925,0.6024631857872009,0.4096360206604004,0.6619645357131958,0.5120511054992676,0.9299184083938599,0.356574684381485,0.9281721711158752,0.5365789532661438,1.2023518085479736,0.3567591607570648,1.224178671836853,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
243,1752027657.141485,1,P1,0.49487853050231934,0.41771262884140015,0.521982729434967,0.3936530649662018,0.5322394967079163,0.39739707112312317,0.5424857139587402,0.40124475955963135,0.49534353613853455,0.3786649703979492,0.4867883324623108,0.37205618619918823,0.4789239466190338,0.36659640073776245,0.5637387037277222,0.4163234531879425,0.47574979066848755,0.3648829460144043,0.5070922374725342,0.45790040493011475,0.47424840927124023,0.43866047263145447,0.5926553606987,0.5811293721199036,0.3680475056171417,0.46817606687545776,0.7350867986679077,0.8295209407806396,0.2362782210111618,0.6897642612457275,0.638291597366333,0.717643141746521,0.41580694913864136,0.7869080305099487,0.615463376045227,0.770432710647583,0.4469214379787445,0.8534104824066162,0.5836378335952759,0.7525956630706787,0.4794415533542633,0.8373237252235413,0.5838854908943176,0.7356172800064087,0.47987717390060425,0.8165189027786255,0.5161674618721008,0.9418967366218567,0.353165864944458,0.9257196187973022,0.508696973323822,1.1765506267547607,0.3316248655319214,1.179226279258728,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
244,1752027657.5081222,1,P1,0.5274770855903625,0.42482808232307434,0.5570347309112549,0.39914670586586,0.5667234063148499,0.4046865701675415,0.575027585029602,0.40861958265304565,0.5297073125839233,0.3713134527206421,0.5205870866775513,0.35944756865501404,0.5108741521835327,0.34756791591644287,0.5822205543518066,0.3993307948112488,0.48918503522872925,0.3330548107624054,0.5250011682510376,0.45632296800613403,0.49264758825302124,0.4316432774066925,0.6129175424575806,0.5294563174247742,0.351401150226593,0.46630898118019104,0.7168641090393066,0.7445788979530334,0.21813878417015076,0.6773350834846497,0.60807204246521,0.8016965389251709,0.3569382131099701,0.8478368520736694,0.5896775126457214,0.8705450296401978,0.38580289483070374,0.92252117395401,0.5648549795150757,0.8506170511245728,0.4116523265838623,0.8887017965316772,0.5622223615646362,0.828554093837738,0.4044475555419922,0.8663309812545776,0.5236691236495972,0.9714473485946655,0.35271507501602173,0.9533504843711853,0.5007781386375427,1.3133208751678467,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
245,1752027657.8690555,1,P1,0.5511327981948853,0.44023433327674866,0.5794676542282104,0.41353511810302734,0.5883771777153015,0.4167572855949402,0.5972031950950623,0.4185980558395386,0.5502139329910278,0.38703653216362,0.5392512083053589,0.3710327446460724,0.5283521413803101,0.3541405498981476,0.6004599332809448,0.39770206809043884,0.5016327500343323,0.3187260627746582,0.5461597442626953,0.4676215946674347,0.5139902830123901,0.44594159722328186,0.6293530464172363,0.4876522719860077,0.33682215213775635,0.42337682843208313,0.6472636461257935,0.7013717889785767,0.2070629596710205,0.49704989790916443,0.6292234063148499,0.8871845602989197,0.22993247210979462,0.7068147659301758,0.641941249370575,0.9635133147239685,0.20552639663219452,0.781440794467926,0.6113840937614441,0.9509595036506653,0.23003573715686798,0.788313090801239,0.6019009351730347,0.9273454546928406,0.2482070028781891,0.7690266966819763,0.5328308343887329,0.9606704115867615,0.3555920720100403,0.9505347609519958,0.49499645829200745,1.3514306545257568,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
246,1752027658.281025,1,P1,0.6157073974609375,0.3538047969341278,0.6520524024963379,0.3239508867263794,0.6637905836105347,0.32997581362724304,0.6735442876815796,0.335504949092865,0.6113694906234741,0.294550359249115,0.5969861745834351,0.28169944882392883,0.5850092768669128,0.27217572927474976,0.6825167536735535,0.34451866149902344,0.5613231658935547,0.2633766531944275,0.6162805557250977,0.4030846059322357,0.5766822099685669,0.37565377354621887,0.6833088397979736,0.5227716565132141,0.37394481897354126,0.3723156154155731,0.6621775031089783,0.795487105846405,0.23213081061840057,0.5138424038887024,0.6770794987678528,0.9891721606254578,0.22361943125724792,0.7441340088844299,0.6893386244773865,1.0692087411880493,0.19777503609657288,0.8064402341842651,0.6645582914352417,1.0376337766647339,0.22772333025932312,0.8114334940910339,0.6473016142845154,1.0008771419525146,0.24513483047485352,0.8003882765769958,0.5443103313446045,0.9316756725311279,0.3550565242767334,0.8993009328842163,0.5424326658248901,1.2412796020507812,0.33798426389694214,1.2022219896316528,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
247,1752027658.782772,1,P1,0.5306137800216675,0.2994460463523865,0.5612238049507141,0.2688857913017273,0.5731202960014343,0.274065762758255,0.582304835319519,0.278605580329895,0.524593710899353,0.25051671266555786,0.5122852921485901,0.24430441856384277,0.5032975077629089,0.24017147719860077,0.6007372736930847,0.2911420166492462,0.49149805307388306,0.24127238988876343,0.5456680059432983,0.347078800201416,0.5011852383613586,0.3297600746154785,0.66108638048172,0.48622390627861023,0.36291295289993286,0.38281962275505066,0.6651118993759155,0.7507480978965759,0.22516806423664093,0.5037220120429993,0.6443964838981628,0.9138118028640747,0.22605927288532257,0.7327016592025757,0.6539527773857117,0.995539128780365,0.20513668656349182,0.7960671782493591,0.624762773513794,0.9736785292625427,0.23071852326393127,0.7993801236152649,0.6133478879928589,0.9470600485801697,0.24639800190925598,0.7826347947120667,0.549268364906311,0.8945572376251221,0.372843474149704,0.8721536993980408,0.5345529317855835,1.2318034172058105,0.3286001682281494,1.1752349138259888,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
248,1752027659.0782218,1,P1,0.4517623484134674,0.19739718735218048,0.4690468907356262,0.16869616508483887,0.4804410934448242,0.1705198734998703,0.4916943609714508,0.17303846776485443,0.44179767370224,0.1682693064212799,0.4345390796661377,0.16901640594005585,0.42563748359680176,0.16979669034481049,0.5141079425811768,0.20130687952041626,0.42243272066116333,0.19525907933712006,0.476785272359848,0.23653411865234375,0.43890896439552307,0.23474891483783722,0.6094884276390076,0.42717286944389343,0.34508565068244934,0.40054604411125183,0.6452317833900452,0.6802520751953125,0.272840291261673,0.6161242723464966,0.5866923928260803,0.8400449752807617,0.2741061747074127,0.7811192274093628,0.5847585201263428,0.9275835752487183,0.2613084614276886,0.8372575640678406,0.5558563470840454,0.9037242531776428,0.2878261208534241,0.830406129360199,0.5497943758964539,0.8764463663101196,0.2973112463951111,0.815707266330719,0.5473759174346924,0.883799135684967,0.3767332434654236,0.8761287927627563,0.5214414596557617,1.247832179069519,0.33788543939590454,1.216354250907898,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
249,1752027659.4657965,1,P1,0.43403586745262146,0.2419358640909195,0.4492722451686859,0.2080235481262207,0.46087756752967834,0.20672959089279175,0.4720543920993805,0.20636515319347382,0.42162805795669556,0.21442897617816925,0.41207948327064514,0.2177574783563614,0.40245217084884644,0.22145040333271027,0.49149030447006226,0.22174906730651855,0.39867350459098816,0.23822161555290222,0.4601261019706726,0.27339163422584534,0.4216918349266052,0.279894083738327,0.588247537612915,0.42346087098121643,0.33619871735572815,0.42740193009376526,0.6471822261810303,0.67857825756073,0.2641352117061615,0.6551048159599304,0.5050953030586243,0.7502878308296204,0.3585702180862427,0.7706578969955444,0.4660632610321045,0.7925488948822021,0.3876808285713196,0.8005243539810181,0.44577354192733765,0.7625668048858643,0.39751923084259033,0.7762987613677979,0.4575518071651459,0.7462327480316162,0.3926938474178314,0.7611678838729858,0.5359013676643372,0.8716772198677063,0.3607651889324188,0.8691158294677734,0.5207220911979675,1.2143867015838623,0.33819010853767395,1.1900386810302734,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
250,1752027659.8664627,1,P1,0.45047393441200256,0.2716766595840454,0.4689817428588867,0.23807410895824432,0.4801221787929535,0.23843741416931152,0.4908939003944397,0.23907016217708588,0.4374869763851166,0.23648332059383392,0.4268832206726074,0.23615901172161102,0.4202499985694885,0.2365596890449524,0.5035697817802429,0.25013887882232666,0.4140281677246094,0.25330984592437744,0.47137174010276794,0.30703863501548767,0.4317261278629303,0.3070107698440552,0.5895835757255554,0.4496305286884308,0.3402690589427948,0.43942001461982727,0.6546568870544434,0.7148246765136719,0.26399892568588257,0.6699119210243225,0.50249183177948,0.7342342734336853,0.3722936511039734,0.7413370013237,0.4580817222595215,0.761971652507782,0.4089749753475189,0.7687992453575134,0.4461613595485687,0.7262098789215088,0.4197857975959778,0.739990234375,0.4572063982486725,0.7124643921852112,0.41190996766090393,0.7275952100753784,0.5371440649032593,0.8900020122528076,0.36636248230934143,0.8795373439788818,0.5317715406417847,1.2455552816390991,0.3387065827846527,1.2004896402359009,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
251,1752027660.326221,1,P1,0.4518124461174011,0.27840614318847656,0.47089940309524536,0.2432369738817215,0.4823983609676361,0.2431667596101761,0.49314698576927185,0.24322430789470673,0.4383683204650879,0.24288035929203033,0.42793792486190796,0.24243907630443573,0.4211750626564026,0.24267534911632538,0.5062894225120544,0.25259929895401,0.4159690737724304,0.25629130005836487,0.47358188033103943,0.31247425079345703,0.43350300192832947,0.3125649392604828,0.5919627547264099,0.4496164917945862,0.34314021468162537,0.4384694993495941,0.6518973112106323,0.7149219512939453,0.27201542258262634,0.6769879460334778,0.5036767721176147,0.7461903095245361,0.3698943257331848,0.7546310424804688,0.4620792269706726,0.7765036821365356,0.40573301911354065,0.7853095531463623,0.4426676332950592,0.7477203011512756,0.4171207547187805,0.7630676031112671,0.4528830051422119,0.7342372536659241,0.4093599319458008,0.7512722015380859,0.5387527942657471,0.884533166885376,0.3700192868709564,0.8784145712852478,0.5382646322250366,1.2133101224899292,0.3306262493133545,1.177605390548706,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
252,1752027660.7718713,1,P1,0.4542258679866791,0.2780951261520386,0.4735921323299408,0.24340978264808655,0.48524704575538635,0.2433563619852066,0.4951515793800354,0.2435937374830246,0.4409441351890564,0.24270182847976685,0.4302920401096344,0.24234865605831146,0.42278599739074707,0.24259482324123383,0.5092557072639465,0.2530214488506317,0.41705793142318726,0.25612249970436096,0.4758757948875427,0.31268736720085144,0.43570655584335327,0.3124200999736786,0.595718264579773,0.45129719376564026,0.3437492251396179,0.4369523227214813,0.6595969200134277,0.7121970057487488,0.2707197368144989,0.667342483997345,0.5119876861572266,0.7461050152778625,0.37425902485847473,0.7580503225326538,0.4755612909793854,0.7860503792762756,0.40890589356422424,0.7965459823608398,0.4573117792606354,0.7650254368782043,0.426614910364151,0.783128559589386,0.4683402478694916,0.7486535906791687,0.418647825717926,0.768065869808197,0.5409482717514038,0.8818077445030212,0.37231630086898804,0.8753488063812256,0.5377465486526489,1.204614520072937,0.3319830298423767,1.175258755683899,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
253,1752027661.1185737,1,P1,0.4532861113548279,0.2386002540588379,0.4721379280090332,0.20500904321670532,0.48398202657699585,0.20539425313472748,0.4946100115776062,0.20672783255577087,0.4403735101222992,0.20544758439064026,0.4303456246852875,0.206206813454628,0.4231936037540436,0.20717400312423706,0.5089451670646667,0.226540669798851,0.41681474447250366,0.2283594161272049,0.4769138693809509,0.27455398440361023,0.4352215826511383,0.27428388595581055,0.5978184938430786,0.4383319616317749,0.33711838722229004,0.431731641292572,0.660408079624176,0.6963142156600952,0.264484703540802,0.6611592769622803,0.5290706753730774,0.7902289628982544,0.3542756736278534,0.7986448407173157,0.4996162950992584,0.8558432459831238,0.3794974088668823,0.8666427731513977,0.48450222611427307,0.8266910910606384,0.3961281180381775,0.8428454995155334,0.49011239409446716,0.8065504431724548,0.39384743571281433,0.821763277053833,0.5404070615768433,0.9173905253410339,0.36618638038635254,0.9120758175849915,0.5140026211738586,1.2850178480148315,0.3497399389743805,1.2698341608047485,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
254,1752027661.5092602,1,P1,0.4451746344566345,0.18103201687335968,0.4627409875392914,0.14925234019756317,0.4751085638999939,0.14991022646427155,0.4879130423069,0.1512691229581833,0.43120846152305603,0.1501302272081375,0.4241207242012024,0.15131360292434692,0.4158502519130707,0.15304554998874664,0.507648766040802,0.17499549686908722,0.4126545488834381,0.17848904430866241,0.4713183343410492,0.22268858551979065,0.4303364157676697,0.22367669641971588,0.6048672795295715,0.4042881429195404,0.3375844359397888,0.40375903248786926,0.6405649781227112,0.661713182926178,0.27473393082618713,0.6492456793785095,0.5209845304489136,0.8457513451576233,0.32384252548217773,0.845187783241272,0.5015832781791687,0.92658931016922,0.3251000642776489,0.9164270162582397,0.48137331008911133,0.9096890091896057,0.35653775930404663,0.9052969813346863,0.4827501177787781,0.8843748569488525,0.3608143925666809,0.8798736333847046,0.5376484990119934,0.9163500070571899,0.35973936319351196,0.9103145599365234,0.511365532875061,1.2730883359909058,0.3709423840045929,1.2684407234191895,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
255,1752027661.9144406,1,P1,0.4463551938533783,0.1818360835313797,0.46342340111732483,0.15064090490341187,0.47478923201560974,0.15137669444084167,0.4865781366825104,0.15294989943504333,0.4324505925178528,0.15205742418766022,0.42497047781944275,0.15345096588134766,0.41696634888648987,0.1551891267299652,0.506714940071106,0.17509593069553375,0.4136587083339691,0.17837314307689667,0.4716931879520416,0.22388482093811035,0.43199118971824646,0.22344794869422913,0.5954414010047913,0.38823768496513367,0.3507611155509949,0.37242135405540466,0.6453478336334229,0.6154780983924866,0.3029100298881531,0.6086825132369995,0.6012783646583557,0.7905133366584778,0.30502647161483765,0.8067184090614319,0.6076432466506958,0.8736170530319214,0.29953378438949585,0.8787802457809448,0.5805386900901794,0.8634430766105652,0.3249838650226593,0.8754850029945374,0.5703803300857544,0.8388052582740784,0.3322961926460266,0.8532991409301758,0.5200623273849487,0.8812940716743469,0.3561028838157654,0.868360161781311,0.4932926297187805,1.2320724725723267,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
256,1752027662.3091471,1,P1,0.43673592805862427,0.18463149666786194,0.4534602165222168,0.1532600075006485,0.4657195210456848,0.15321598947048187,0.4770998954772949,0.15433259308338165,0.4273054003715515,0.15709272027015686,0.41957321763038635,0.15892267227172852,0.4108096659183502,0.16105666756629944,0.5027934312820435,0.17729969322681427,0.4117732048034668,0.18482975661754608,0.46365103125572205,0.2251848429441452,0.4248909056186676,0.22658517956733704,0.605728268623352,0.4187975227832794,0.33320051431655884,0.41381582617759705,0.6130551099777222,0.7053273320198059,0.3001859486103058,0.6939142942428589,0.522492527961731,0.942564070224762,0.310287207365036,0.9281415939331055,0.5236960053443909,1.0174072980880737,0.29704928398132324,1.0021100044250488,0.48382338881492615,1.005024790763855,0.3327629864215851,1.0050201416015625,0.47817784547805786,0.974170982837677,0.34517282247543335,0.9761125445365906,0.5332882404327393,0.9205324649810791,0.3649473786354065,0.9191017746925354,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
257,1752027662.720122,1,P1,0.43642687797546387,0.19585950672626495,0.4549252986907959,0.16302363574504852,0.46693283319473267,0.1634882390499115,0.479545533657074,0.16489006578922272,0.4256588816642761,0.16490329802036285,0.4181879460811615,0.16590352356433868,0.4092523455619812,0.16747424006462097,0.5030030012130737,0.18778841197490692,0.40815192461013794,0.19176965951919556,0.46303194761276245,0.23944765329360962,0.42229288816452026,0.23900307714939117,0.6074388027191162,0.4414040148258209,0.3261081576347351,0.42839714884757996,0.6078800559043884,0.7312818765640259,0.29516297578811646,0.7165242433547974,0.5161504149436951,0.9593163132667542,0.34112000465393066,0.953883171081543,0.5147577524185181,1.0343230962753296,0.3398137390613556,1.03154456615448,0.4808998107910156,1.0224350690841675,0.3727703392505646,1.0309267044067383,0.4777514934539795,0.9894705414772034,0.37743625044822693,0.995076060295105,0.5310004949569702,0.9474190473556519,0.36545059084892273,0.9441131949424744,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
258,1752027663.1311822,1,P1,0.4353674352169037,0.2021382749080658,0.4548296332359314,0.16771529614925385,0.4668843150138855,0.16778826713562012,0.47986727952957153,0.1687096804380417,0.4248424172401428,0.16947530210018158,0.4175913333892822,0.17004190385341644,0.40897589921951294,0.17096514999866486,0.5033055543899536,0.1905977427959442,0.40828996896743774,0.19282440841197968,0.4620266556739807,0.24542498588562012,0.4214749336242676,0.24573169648647308,0.6080490350723267,0.44948694109916687,0.32556846737861633,0.43057313561439514,0.6094940304756165,0.7356287837028503,0.2933919131755829,0.7162755727767944,0.5123414993286133,0.965903103351593,0.33897456526756287,0.9589455127716064,0.5059909224510193,1.040510892868042,0.33972832560539246,1.0345308780670166,0.47387176752090454,1.0235463380813599,0.3714500069618225,1.0338298082351685,0.4723726809024811,0.9923751354217529,0.3748031258583069,0.9988038539886475,0.5280340909957886,0.9581962823867798,0.35926178097724915,0.9578676819801331,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
259,1752027663.505106,1,P1,0.4352305829524994,0.207630917429924,0.4547153413295746,0.17256179451942444,0.46689456701278687,0.17227718234062195,0.4799256920814514,0.17282025516033173,0.4239467978477478,0.17490823566913605,0.41663527488708496,0.1755611151456833,0.4075116515159607,0.17687205970287323,0.5028809309005737,0.19210797548294067,0.4055255055427551,0.1973375827074051,0.4621243476867676,0.2492428869009018,0.42113685607910156,0.24998711049556732,0.6064896583557129,0.4477533996105194,0.3238261342048645,0.429476261138916,0.6097326278686523,0.7349777817726135,0.2909601330757141,0.7142887115478516,0.5084606409072876,0.9637220501899719,0.339029461145401,0.954013466835022,0.5020076036453247,1.0356606245040894,0.3405163884162903,1.0285687446594238,0.4712608754634857,1.0197203159332275,0.37058910727500916,1.023953914642334,0.4693834185600281,0.9904295206069946,0.37410998344421387,0.9939907789230347,0.5277040004730225,0.9536616802215576,0.3555813431739807,0.954632580280304,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
260,1752027663.9056783,1,P1,0.43424543738365173,0.2078373283147812,0.4542120099067688,0.17266200482845306,0.4664957523345947,0.172469824552536,0.479668527841568,0.1730722337961197,0.42335835099220276,0.1745985895395279,0.41593655943870544,0.17510837316513062,0.4068649709224701,0.17607760429382324,0.5026103854179382,0.1924765557050705,0.40517672896385193,0.19587069749832153,0.4610513746738434,0.24957676231861115,0.4200134873390198,0.2501521706581116,0.6056214570999146,0.44361409544944763,0.32340720295906067,0.42802149057388306,0.6111249327659607,0.7326480746269226,0.2909392714500427,0.7172285318374634,0.496969997882843,0.9577587246894836,0.3446800112724304,0.9540171027183533,0.48492565751075745,1.0203251838684082,0.3493794798851013,1.0277926921844482,0.4578483998775482,1.0046279430389404,0.37570720911026,1.024406909942627,0.45890742540359497,0.9803787469863892,0.3764341175556183,0.9935436248779297,0.527574896812439,0.9454261660575867,0.35091620683670044,0.9427085518836975,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
261,1752027664.305031,1,P1,0.43746525049209595,0.20773659646511078,0.4570105969905853,0.1724618822336197,0.46977487206459045,0.17237545549869537,0.48298516869544983,0.17299677431583405,0.42389875650405884,0.17409712076187134,0.416195809841156,0.1746269166469574,0.40716224908828735,0.17549417912960052,0.5033219456672668,0.19263507425785065,0.4040840268135071,0.1962905079126358,0.4638217091560364,0.24989816546440125,0.42064982652664185,0.25022029876708984,0.6070089936256409,0.44436654448509216,0.32324695587158203,0.42870232462882996,0.6121434569358826,0.731934666633606,0.2912750840187073,0.7257757186889648,0.49954158067703247,0.9555902481079102,0.3586130738258362,0.9685700535774231,0.48770445585250854,1.0173490047454834,0.36613911390304565,1.0473027229309082,0.46098074316978455,1.0006743669509888,0.3883391320705414,1.0413974523544312,0.4628683626651764,0.9763615131378174,0.3874312937259674,1.0027344226837158,0.5303583741188049,0.9419841170310974,0.3548464775085449,0.9366291165351868,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
262,1752027664.7321062,1,P1,0.43746218085289,0.20715303719043732,0.45701026916503906,0.17173264920711517,0.4697043299674988,0.17162591218948364,0.4830596446990967,0.1722121685743332,0.42382144927978516,0.17353171110153198,0.41597670316696167,0.17419853806495667,0.4069368839263916,0.1751473844051361,0.5035252571105957,0.19229121506214142,0.4035477042198181,0.1964002251625061,0.46424323320388794,0.24962295591831207,0.42083340883255005,0.250119686126709,0.6079823970794678,0.4452725350856781,0.32315677404403687,0.4310659170150757,0.6110764145851135,0.7334324717521667,0.29128438234329224,0.7277679443359375,0.5005520582199097,0.9565134048461914,0.3603140115737915,0.9717399477958679,0.4896141588687897,1.0193755626678467,0.36708003282546997,1.0514205694198608,0.46307605504989624,1.0038666725158691,0.3893890380859375,1.0452888011932373,0.46450740098953247,0.9786777496337891,0.3886076807975769,1.0055185556411743,0.5303922891616821,0.9434528946876526,0.35716938972473145,0.9379436373710632,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
263,1752027665.108365,1,P1,0.4343036115169525,0.2046324759721756,0.4530003070831299,0.16941888630390167,0.46617913246154785,0.16924196481704712,0.47930312156677246,0.1697903722524643,0.42137622833251953,0.17204250395298004,0.4129069745540619,0.17310722172260284,0.4036303162574768,0.17455925047397614,0.5023304224014282,0.1906937062740326,0.4027276933193207,0.1965477019548416,0.46303194761276245,0.24793550372123718,0.4198778569698334,0.24925996363162994,0.6086897253990173,0.4363158941268921,0.3251895010471344,0.43361836671829224,0.6144246459007263,0.7241343259811401,0.29272520542144775,0.7287906408309937,0.5042865872383118,0.9541345834732056,0.3599652051925659,0.9732380509376526,0.492401123046875,1.0196049213409424,0.3657476305961609,1.0513503551483154,0.46502524614334106,1.0056620836257935,0.3884853422641754,1.0458624362945557,0.4666566848754883,0.9796052575111389,0.38795092701911926,1.0069591999053955,0.5356258153915405,0.9411680698394775,0.3627256453037262,0.9355323910713196,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
264,1752027665.5118864,1,P1,0.43412452936172485,0.20499655604362488,0.4527103304862976,0.16957560181617737,0.46591058373451233,0.1692735254764557,0.47902712225914,0.16967448592185974,0.42052268981933594,0.17243942618370056,0.4117761254310608,0.1736164391040802,0.4021487236022949,0.17551682889461517,0.5017982721328735,0.19006559252738953,0.4010416865348816,0.19801995158195496,0.46325740218162537,0.24833425879478455,0.4196086525917053,0.2495432198047638,0.6092633605003357,0.43564853072166443,0.32601064443588257,0.43470990657806396,0.6148241758346558,0.7226688861846924,0.29329052567481995,0.7288983464241028,0.5067570209503174,0.9536323547363281,0.35957470536231995,0.9728219509124756,0.4952313005924225,1.020097017288208,0.36478012800216675,1.0478572845458984,0.4671907424926758,1.0071460008621216,0.38746052980422974,1.0421937704086304,0.4685888886451721,0.9807666540145874,0.38729262351989746,1.0059237480163574,0.5350489616394043,0.9433584213256836,0.3621191084384918,0.936192512512207,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
